session,depth,label,time,turn,step,tool,ioClass,nPaths,firstPath,allPaths
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328064458,1,7,write,shared_write,1,amplification/research/parts/METHOD-BRIEF.md,amplification/research/parts/METHOD-BRIEF.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328066129,1,8,todo_write,other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328103945,1,9,subagent,delegation,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328103947,1,9,subagent,delegation,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328103948,1,9,subagent,delegation,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328109292,1,10,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328110794,1,10,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328125602,1,11,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328126788,1,11,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328131080,1,12,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328132618,1,12,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328198278,1,13,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328199881,1,13,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328208483,1,14,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328212690,1,14,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328223475,1,15,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328228536,1,15,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328240709,1,16,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328248530,1,17,write,shared_write,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328250239,1,18,edit,shared_write,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328251716,1,19,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328254445,1,20,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328255929,1,20,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328262693,1,21,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328271182,1,22,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328275641,1,22,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328283773,1,23,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328296204,1,23,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328311495,1,24,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328379076,1,25,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328379870,1,25,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328383651,1,26,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328387261,1,27,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328391811,1,28,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328395249,1,29,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328397855,1,30,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328401713,1,31,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328404727,1,32,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328408525,1,33,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328408555,1,33,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328420349,1,34,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328420408,1,34,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328446756,1,35,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328449339,1,36,bash,shared_rw,1,tools/get.sh,tools/get.sh
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328454019,1,37,bash,shared_rw,1,tools/get.sh,tools/get.sh
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328454905,1,37,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328459718,1,38,list_agents,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328459809,1,38,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328464868,1,39,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328464899,1,39,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328468809,1,40,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328486434,1,40,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328491094,1,41,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328498834,1,42,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328505288,1,43,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328507970,1,44,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328555320,1,45,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328555717,1,45,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328564568,1,46,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328572952,1,47,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328619181,1,48,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328620498,1,48,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328627908,1,49,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328635586,1,50,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328638627,1,51,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328647931,1,52,write,shared_write,1,amplification/research/06-prebunk-reflexivity-iw.md,amplification/research/06-prebunk-reflexivity-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328651043,1,53,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328712790,1,54,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328715477,1,55,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328718628,1,56,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328722844,1,57,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328722873,1,57,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328726326,1,58,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328729690,1,59,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328735700,1,60,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328737652,1,61,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328740323,1,62,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328749127,1,63,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328749134,1,63,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328751409,1,64,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328753825,1,65,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328815963,1,66,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328820699,1,66,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328828001,1,67,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328841302,1,68,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328843740,1,69,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328846759,1,70,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328850165,1,71,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328860321,1,72,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328863079,1,73,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328895031,1,74,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328896954,1,75,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328898817,1,76,read,shared_read,1,amplification/research/parts/part-C-iw.md,amplification/research/parts/part-C-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328900924,1,77,read,shared_read,1,amplification/research/parts/part-C-iw.md,amplification/research/parts/part-C-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328903812,1,78,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328962534,1,79,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328964787,1,79,bash,shared_rw,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328974983,1,80,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790328975391,1,80,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329023947,1,81,bash,shared_read,1,tools/cr.py,tools/cr.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329026735,1,81,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329031301,1,82,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329034422,1,83,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329034516,1,83,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329044267,1,84,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329096831,1,85,bash,shared_rw,1,tools/get.sh,tools/get.sh
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329101717,1,86,bash,shared_rw,1,tools/get.sh,tools/get.sh
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329106087,1,87,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329109172,1,88,list_agents,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329109273,1,88,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329115794,1,89,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329119410,1,90,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329123330,1,91,bash,shared_read,1,amplification/research/parts/part-B-reflexivity.md,amplification/research/parts/part-B-reflexivity.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329185182,1,92,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329234045,1,93,write,shared_write,1,amplification/research/parts/part-B-core-lead.md,amplification/research/parts/part-B-core-lead.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329235822,1,94,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329238649,1,95,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329245259,1,96,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329247613,1,97,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329249958,1,98,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329272074,1,99,write,shared_write,1,amplification/research/parts/synthesis.md,amplification/research/parts/synthesis.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329274187,1,100,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329287726,1,101,write,shared_write,1,amplification/research/parts/gaps.md,amplification/research/parts/gaps.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329289319,1,102,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329297960,1,103,write,shared_write,1,tools/assemble06.py,tools/assemble06.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329300055,1,104,bash,shared_read,1,amplification/research/parts/part-B-reflexivity.md,amplification/research/parts/part-B-reflexivity.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329352627,1,105,bash,shared_read,2,tools/assemble06.py,tools/assemble06.py;amplification/research/06-prebunk-reflexivity-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329355220,1,106,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329357739,1,107,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329360519,1,108,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329363029,1,109,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329370207,1,110,edit,shared_write,1,amplification/research/parts/synthesis.md,amplification/research/parts/synthesis.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329373271,1,111,edit,shared_write,1,amplification/research/parts/synthesis.md,amplification/research/parts/synthesis.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329375422,1,112,bash,shared_read,2,tools/assemble06.py,tools/assemble06.py;amplification/research/06-prebunk-reflexivity-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329383827,1,113,edit,shared_write,1,amplification/research/parts/part-B-core-lead.md,amplification/research/parts/part-B-core-lead.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329387585,1,114,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329389904,1,115,edit,shared_write,1,tools/assemble06.py,tools/assemble06.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329392493,1,116,edit,shared_write,1,tools/assemble06.py,tools/assemble06.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329395194,1,117,edit,shared_write,1,tools/assemble06.py,tools/assemble06.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329397577,1,118,bash,shared_read,2,tools/assemble06.py,tools/assemble06.py;amplification/research/06-prebunk-reflexivity-iw.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329401463,1,119,edit,shared_write,1,amplification/research/parts/part-B-core-lead.md,amplification/research/parts/part-B-core-lead.md
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329403906,1,120,bash,shared_read,1,tools/assemble06.py,tools/assemble06.py
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329406873,1,121,bash,bash_other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329410070,1,122,todo_write,other,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329413079,1,123,present,deliverable,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329423847,1,124,send_message,agent_coordination,0,,
77ee89e8-327b-4e3a-a160-c2ca700953df,2,"Prebunking, reflexivity, indicators research",1790329426145,1,125,todo_write,other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328143142,1,1,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328143176,1,1,bash,shared_rw,2,tools/j.sh,tools/j.sh;tools/s.sh
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328145329,1,2,todo_write,other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328145346,1,2,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328148382,1,3,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328148777,1,3,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328150776,1,4,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328151866,1,4,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328155039,1,5,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328156378,1,5,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328163319,1,6,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328186105,1,6,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328299032,1,7,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328299068,1,7,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328303906,1,8,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328306635,1,8,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328322627,1,9,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328326206,1,10,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328326355,1,10,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328349082,1,11,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328391405,1,11,bash,shared_rw,3,tools/web.sh,tools/web.sh;tools/ddgs.sh;tools/wsearch.sh
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328394704,1,12,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328407828,1,13,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328415267,1,14,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328614273,1,14,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328858355,1,15,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790328948640,1,16,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329098664,1,16,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329250700,1,17,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329250764,1,17,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329252799,1,18,web_fetch,external_fetch,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329252940,1,18,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329256570,1,19,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329256621,1,19,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329260613,1,20,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329260643,1,20,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329263546,1,21,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329267697,1,22,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329267910,1,22,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329272926,1,23,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329280991,1,23,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329299079,1,24,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329309591,1,25,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329460994,1,26,bash,bash_other,0,,
788b4f96-a913-4fb4-93d7-d44af41dd69e,3,Minimal-effects IO literature,1790329461374,1,26,bash,bash_other,0,,
