time,session,depth,label,turn,step,tool,path,argChars
1790325059647,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,1793
1790325189486,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,53,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,27941
1790325213208,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,55,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,27111
1790325227177,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,7138
1790325230528,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,522
1790325230550,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,1105
1790325236199,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,1565
1790325236229,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,2552
1790325246664,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,7582
1790325255233,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,4775
1790325283239,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,63,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,23857
1790325319113,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,64,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-annex.md,35088
1790325341354,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,66,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,23499
1790325385058,99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,Middle East conflict autonomy evidence,1,71,write,/Users/leonvanbokhorst/repos/deep-research/ai-targeting-loitering-munitions-brief.md,21529
1790324970456,9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,Ukraine Russia autonomy evidence,1,58,write,/Users/leonvanbokhorst/repos/deep-research/russia-ukraine-drone-autonomy-brief.md,23927
1790324672798,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,7,write,/Users/leonvanbokhorst/repos/deep-research/tools/s.py,1621
1790324693045,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,13,write,/Users/leonvanbokhorst/repos/deep-research/tools/n.py,1604
1790324693081,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,13,write,/Users/leonvanbokhorst/repos/deep-research/tools/f.py,1051
1790324892925,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,46,write,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,18658
1790324909936,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,48,write,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,15678
1790324914990,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,50,edit,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,1619
1790324916866,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,820
1790324923588,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,53,edit,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,2762
1790324926497,a03701b7-142d-488a-a322-e5feeafd11d9,2,Autonomy and countervailing evidence,1,54,edit,/Users/leonvanbokhorst/repos/deep-research/research/09-autonomy-countervailing.md,1754
1790328708864,a44a0b87-ba76-4be9-949f-240869398872,3,CERN and scientific uncertainty comms,1,31,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/sources/notes-cern-science.md,29644
1790328677608,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,46,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,29094
1790328777686,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,53,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,22984
1790328797834,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,55,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,20981
1790328805853,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1207
1790328805873,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1737
1790328810635,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1162
1790328810649,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2738
1790328814663,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1158
1790328814677,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1862
1790328818252,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2682
1790328824485,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1445
1790328824516,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2276
1790328830007,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2274
1790328830037,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2248
1790328833734,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1303
1790328833752,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1582
1790328844418,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1516
1790328844434,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,3567
1790328850402,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,67,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,3801
1790328850428,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,67,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2529
1790328858156,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,69,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1884
1790328862796,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,71,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1251
1790329021924,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,76,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,5893
1790329025602,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,77,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,798
1790329025616,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,77,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1518
1790329029824,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,78,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2814
1790329044668,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,81,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,7247
1790329069424,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,84,write,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,22037
1790329084413,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,88,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1965
1790329084428,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,88,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2990
1790329088228,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,89,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1651
1790329088248,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,89,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,421
1790329097862,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,91,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,3588
1790329097875,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,91,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1900
1790329109158,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,93,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2492
1790329109208,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,93,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,3332
1790329115940,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,96,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,744
1790329140140,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,100,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1318
1790329140173,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,1,100,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,2081
1790329566585,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,2,1,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,767
1790329566606,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,2,1,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,813
1790329572325,a4a04330-c73f-4cd8-a92e-9837ccb861ba,2,Search for self-amplifying attack concept,2,3,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/sources/self-amplifying-prior-art.md,1041
1790329068226,a7eef189-3bc7-404b-9379-01dd00107abc,2,Non-amplification and reporting protocols,1,71,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/05-nonamplification.md,54273
1790324676710,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,6,write,/Users/leonvanbokhorst/repos/deep-research/research/bsearch.py,1942
1790324692782,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,12,write,/Users/leonvanbokhorst/repos/deep-research/research/gnews.py,1510
1790324727894,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,20,write,/Users/leonvanbokhorst/repos/deep-research/research/bnews.py,2060
1790324737980,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,22,write,/Users/leonvanbokhorst/repos/deep-research/research/fetch2.py,1767
1790324907375,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,36,write,/Users/leonvanbokhorst/repos/deep-research/research/gnews2.py,1577
1790324986335,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,43,write,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,12544
1790325001691,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,45,write,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,11161
1790325009393,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,47,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,2302
1790325012786,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,48,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1451
1790325019643,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,303
1790325036041,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,53,write,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,10691
1790325046645,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,55,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1620
1790325050781,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,56,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,3100
1790325053460,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,57,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1623
1790325056356,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1550
1790325065405,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,2029
1790325067976,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1392
1790325070273,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,973
1790325078838,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,64,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,1333
1790325080966,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,65,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,694
1790325083290,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,821
1790325090270,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,68,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,429
1790325092090,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,69,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,525
1790325094243,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,70,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,722
1790325096234,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,71,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,499
1790325101731,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,73,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,333
1790325104062,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,74,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,731
1790325108979,a87a9e47-2c5c-469b-920f-e10080392655,3,German airport drone closures,1,76,edit,/Users/leonvanbokhorst/repos/deep-research/research/_germany.md,270
1790328586561,aa3fc864-9f3a-48a6-886d-b7860bff5228,3,Trace German drone amplification,1,45,write,/Users/leonvanbokhorst/repos/deep-research/findings/drone-amplification-2026-09-25.md,36168
1790328436325,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,50,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,49283
1790328524267,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,65,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,10506
1790328605990,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,80,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,9456
1790328652490,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,87,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,17953
1790328676409,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,91,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,7674
1790328718584,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,100,write,/Users/leonvanbokhorst/repos/deep-research/amplification/research/raw/uk-section-new.md,20063
1790328746448,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,105,edit,/Users/leonvanbokhorst/repos/deep-research/03-verification.md,6859
1790328755290,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,107,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,6883
1790328788069,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,112,write,/tmp/us_new.md,20838
1790328815427,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,114,write,/tmp/de_new.md,21336
1790328849741,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,122,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,9229
1790328865549,ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,Incident verification and triage research,1,126,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/research/03-verification.md,4240
1790324941644,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,43,write,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,18743
1790324962108,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,45,write,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,17001
1790324981106,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,47,write,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,16466
1790325001261,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,49,write,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,16421
1790325013766,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,902
1790325013788,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,51,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,1982
1790325056820,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,56,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,4081
1790325063045,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,58,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,4081
1790325068319,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,2196
1790325068335,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,381
1790325071962,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,300
1790325071983,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,1454
1790325082867,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,1414
1790325082905,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,62,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,2718
1790325126972,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,66,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,1913
1790325129670,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,67,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,963
1790325140083,ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,Airport drone disruption,1,70,edit,/Users/leonvanbokhorst/repos/deep-research/research/06-airports-infrastructure.md,283
1790325029468,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,49,write,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,12414
1790325043437,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,51,write,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,12098
1790325061892,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,53,write,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,11739
1790325080513,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,55,write,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,11181
1790325097643,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,57,write,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,10475
1790325105437,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,596
1790325105472,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,59,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,3000
1790325110559,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,60,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,4377
1790325114080,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,61,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,2249
1790325123241,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,1014
1790325123277,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,63,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,3989
1790325138283,aecad63f-f9ac-4428-ba51-fa4643681903,3,NATO DIANA NIF NSPA procurement,1,67,edit,/Users/leonvanbokhorst/repos/deep-research/research/topic_b_diana_nspa.md,1509
1790329012130,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,35,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,12644
1790329027339,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,37,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,2428
1790329032293,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,38,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,4290
1790329036334,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,39,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,2500
1790329046347,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,41,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,7097
1790329051893,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,42,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,5261
1790329058717,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,44,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,3224
1790329070506,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,47,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,4599
1790329074122,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,48,edit,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,1098
1790329087678,af14560f-2086-4ece-843f-bcf1c8c6454e,3,Research stream E AI reach,1,49,write,/Users/leonvanbokhorst/repos/deep-research/amplification/notes/stream-e-ai-reach.md,11809
